,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
63519,3352065,13094,EKC-BE,EVEREST KANTO CYLINDERLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
63520,3492609,13643,ELECON,ELECON ENG. CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63521,237569,928,ELECTCAST,ELECTROSTEEL CASTINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63522,4637697,18116,ELECTCAST-W1,,0.0,,0.0,0.05,33340,EQ,NSE,NSE
63523,1144065,4469,ELECTHERM,ELECTROTHERM (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
63524,239873,937,ELGIEQUIP,ELGI EQUIPMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63525,6380545,24924,ELGIRUBCO,ELGI RUBBER CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63526,3460353,13517,EMAMILTD,EMAMI,0.0,,0.0,0.05,1,EQ,NSE,NSE
63527,2578945,10074,EMAMIPAP,EMAMI PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63528,4935937,19281,EMAMIREAL-BE,EMAMI REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE
63529,2402049,9383,EMBASSY-RR,,0.0,,0.0,0.01,200,EQ,NSE,NSE
63530,3830273,14962,EMCO-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
63531,3435777,13421,EMKAY,EMKAY GLOBAL FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
63532,2624769,10253,EMKAYTOOLS-SM,,0.0,,0.0,0.05,600,EQ,NSE,NSE
63533,4644353,18142,EMMBI,EMMBI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63534,4818433,18822,ENDURANCE,ENDURANCE TECHNO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
63535,3852545,15049,ENERGYDEV,ENERGY DEVE. CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
63536,1256193,4907,ENGINERSIN,ENGINEERS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63537,3377153,13192,ENIL,ENTERTAIN NET. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
63538,4396545,17174,EQ30,EDEL ETF NIFTY 100 QUAL30,0.0,,0.0,0.01,1,EQ,NSE,NSE
63539,4314113,16852,EQUITAS,EQUITAS HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63540,566529,2213,ERFLNCDI-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63541,567553,2217,ERFLNCDI-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63542,568065,2219,ERFLNCDI-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63543,574977,2246,ERFLNCDI-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63544,576513,2252,ERFLNCDI-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63545,577025,2254,ERFLNCDI-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
63546,5415425,21154,ERIS,ERIS LIFESCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63547,5141505,20084,EROSMEDIA-BE,EROS INTL MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63548,244481,955,ESABINDIA,ESAB INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63549,245249,958,ESCORTS,ESCORTS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63550,6563329,25638,ESSARSHPNG-BE,ESSAR SHIPPING,0.0,,0.0,0.05,1,EQ,NSE,NSE
63551,251137,981,ESSELPACK,ESSEL PROPACK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63552,6211841,24265,ESTER,ESTER INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63553,3409153,13317,EUROCERA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
63554,4471297,17466,EUROMULTI-BE,EURO MULTIVISION,0.0,,0.0,0.05,1,EQ,NSE,NSE
63555,255745,999,EUROTEXIND,EUROTEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63556,3016193,11782,EVEREADY,EVEREADY INDS. IND. .,0.0,,0.0,0.05,1,EQ,NSE,NSE
63557,254209,993,EVERESTIND,EVEREST INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63558,4448257,17376,EXCEL,EXCEL REALTY N INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63559,2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63560,173057,676,EXIDEIND,EXIDE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63561,4476417,17486,EXPLEOSOL,EXPLEO SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63562,258049,1008,FACT,FACT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63563,2259201,8825,FAIRCHEM,FAIRCHEM SPECIALITY,0.0,,0.0,0.05,1,EQ,NSE,NSE
63564,1586689,6198,FCL,FINEOTEX CHEMICAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
63565,7689729,30038,FCONSUMER,FUTURE CONSUMER,0.0,,0.0,0.05,1,EQ,NSE,NSE
63566,3071745,11999,FCSSOFT,FCS SOFTWARE SOLN..,0.0,,0.0,0.05,1,EQ,NSE,NSE
63567,1253889,4898,FDC,FDC,0.0,,0.0,0.05,1,EQ,NSE,NSE
63568,261889,1023,FEDERALBNK,FEDERAL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
63569,2692097,10516,FEL,FUTURE ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63570,4352513,17002,FELDVR,FUTURE ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63571,146689,573,FELIX-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
63572,3509761,13710,FIEMIND,FIEM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63573,6280193,24532,FILATEX,FILATEX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63574,265729,1038,FINCABLES,FINOLEX CABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63575,958465,3744,FINEORG,FINE ORGANIC IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
63576,266497,1041,FINPIPE,FINOLEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63577,6532097,25516,FLEXITUFF-BE,FLEXITUFF VENTURES INT L,0.0,,0.0,0.05,1,EQ,NSE,NSE
63578,7872513,30752,FLFL,FUT LIFESTYLE FASH,0.0,,0.0,0.05,1,EQ,NSE,NSE
63579,3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
63580,304641,1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
63581,5380353,21017,FMNL,FUTURE MKT NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63582,5239809,20468,FOCUS-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
63583,2962689,11573,FORCEMOT,FORCE MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63584,3735553,14592,FORTIS,FORTIS HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
63585,274689,1073,FOSECOIND,FOSECO INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63586,4600321,17970,FOURTHDIM-SZ,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
63587,4704769,18378,FRETAIL,FUTURE RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
63588,190465,744,FSC,FUTURE SUPP CHAIN SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
63589,3661825,14304,FSL,FIRSTSOURCE SOLU..,0.0,,0.0,0.05,1,EQ,NSE,NSE
63590,277761,1085,GABRIEL,GABRIEL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63591,2259969,8828,GAEL,GUJARAT AMBUJA EXPORTS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63592,1207553,4717,GAIL,GAIL (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
63593,5196801,20300,GAL-BE,GYSCOAL ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63594,336641,1315,GALAXYSURF,GALAXY SURFACTANTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63595,3414273,13337,GALLANTT,GALLANTT METAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
63596,5155841,20140,GALLISPAT,GALLANTT ISPAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63597,3939585,15389,GAMMNINFRA,GAMMON INFRA PROJ.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63598,3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63599,1777665,6944,GANECOS,GANESHA ECOSPHERE,0.0,,0.0,0.05,1,EQ,NSE,NSE
63600,3670785,14339,GANESHHOUC,GANESH HOUSING CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
63601,1012481,3955,GANGAFORGE-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
63602,5478145,21399,GANGESSECU,GANGES SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63603,1892097,7391,GARDENSILK-BE,GARDEN SILK MILLS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63604,281601,1100,GARFIBRES,GARWARE TECH FIBRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63605,3504129,13688,GATI,GATI,0.0,,0.0,0.05,1,EQ,NSE,NSE
63606,946945,3699,GAYAHWS-BE,GAYATRI HIGHWAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63607,6405889,25023,GAYAPROJ,GAYATRI PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63608,3004161,11735,GDL,GATEWAY DISTRIPARKS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63609,3496449,13658,GEECEE,GEECEE VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63610,4588545,17924,GEEKAYWIRE-BE,GEEKAY WIRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63611,2884865,11269,GENESYS-BE,GENESYS INTL CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
63612,1689601,6600,GENUSPAPER,GENUS P&B,0.0,,0.0,0.05,1,EQ,NSE,NSE
63613,3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,0.0,,0.0,0.05,1,EQ,NSE,NSE
63614,3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,0.0,,0.0,0.05,1,EQ,NSE,NSE
63615,2012673,7862,GEPIL,GE POWER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63616,3526657,13776,GESHIP,THE GE SHPG.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
63617,4296449,16783,GET&D,GE T&D INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63618,329985,1289,GFLLIMITED,GFL,0.0,,0.0,0.05,1,EQ,NSE,NSE
63619,2836481,11080,GFSTEELS,GRAND FOUNDRY,0.0,,0.0,0.05,1,EQ,NSE,NSE
63620,288513,1127,GHCL,GHCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
63621,291585,1139,GICHSGFIN,GIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
63622,4816641,18815,GICL-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
63623,70913,277,GICRE,GENERAL INS CORP OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63624,4566785,17839,GILLANDERS,GILLANDERS ARBUTHNOT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63625,403457,1576,GILLETTE,GILLETTE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
63626,292353,1142,GINNIFILA,GINNI FILAMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63627,293121,1145,GIPCL,GUJ IND POW CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63628,2543361,9935,GIRRESORTS-IT,,0.0,,0.0,0.05,5000,EQ,NSE,NSE
63629,4352001,17000,GISOLUTION-BE,GI ENGINEERING SOLNS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63630,4443393,17357,GKWLIMITED,GKW,0.0,,0.0,0.05,1,EQ,NSE,NSE
63631,295169,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
63632,1895937,7406,GLENMARK,GLENMARK PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63633,295937,1156,GLFL,GUJARAT LEASE FINANCING L,0.0,,0.0,0.05,1,EQ,NSE,NSE
63634,5052929,19738,GLOBAL-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
63635,3516161,13735,GLOBALVECT,GLOBAL VEC HELICORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
63636,5404673,21112,GLOBE-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
63637,3731457,14576,GLOBOFFS-BE,GLOBAL OFFSHORE SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
63638,4460545,17424,GLOBUSSPR,GLOBUS SPIRITS,0.0,,0.0,0.05,1,EQ,NSE,NSE
63639,299009,1168,GMBREW,G M BREWERIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63640,1332225,5204,GMDCLTD,GUJARAT MINERAL DEV CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
63641,401921,1570,GMMPFAUDLR,GMM PFAUDLER,0.0,,0.0,0.05,1,EQ,NSE,NSE
63642,3463169,13528,GMRINFRA,GMR INFRASTRUCTURE.,0.0,,0.0,0.05,1,EQ,NSE,NSE
63643,4754177,18571,GNA,GNA AXLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
63644,300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
63645,3759873,14687,GOACARBON,GOA CARBON,0.0,,0.0,0.05,1,EQ,NSE,NSE
63646,1014529,3963,GOCLCORP,GOCL CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
63647,302337,1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
