date,close,high,low,n,open,t,volume,vw,symbol,instrument_type
6/14/2013,15.3589,15.5818,15.3036,55911,15.55,1.37E+12,272083644,15.4085,AAPL,Equity
6/17/2013,15.4286,15.5607,15.3701,55050,15.4086,1.37E+12,259441812,15.4652,AAPL,Equity
6/18/2013,15.4204,15.5321,15.3646,41529,15.4129,1.37E+12,195161792,15.4447,AAPL,Equity
6/19/2013,15.1071,15.4164,15.1071,59665,15.4071,1.37E+12,311031140,15.2318,AAPL,Equity
6/20/2013,14.8871,15.2136,14.8275,76296,14.975,1.37E+12,357498232,15.0018,AAPL,Equity
6/21/2013,14.7679,15,14.575,82695,14.9461,1.37E+12,481249384,14.7576,AAPL,Equity
6/24/2013,14.3764,14.595,14.2161,102332,14.55,1.37E+12,480745720,14.3687,AAPL,Equity
6/25/2013,14.3796,14.5639,14.2439,65885,14.4893,1.37E+12,314339144,14.362,AAPL,Equity
6/26/2013,14.2168,14.4568,14.1307,71281,14.425,1.37E+12,367946292,14.2388,AAPL,Equity
6/27/2013,14.0636,14.3354,14.055,67385,14.2589,1.37E+12,337400196,14.1596,AAPL,Equity
6/28/2013,14.1618,14.2954,13.8882,93419,13.9771,1.37E+12,578497668,14.1094,AAPL,Equity
7/1/2013,14.615,14.7239,14.3293,79205,14.3818,1.37E+12,391154540,14.5769,AAPL,Equity
7/2/2013,14.9461,15.0582,14.6239,96879,14.6414,1.37E+12,470086316,14.8961,AAPL,Equity
7/3/2013,15.0286,15.1064,14.9089,53207,15.0307,1.37E+12,240928632,15.0093,AAPL,Equity
7/5/2013,14.9079,15.1175,14.8339,56970,15.0139,1.37E+12,274083040,14.9302,AAPL,Equity
7/8/2013,14.8232,15.0357,14.6661,61317,15.0039,1.37E+12,298310880,14.7982,AAPL,Equity
7/9/2013,15.0839,15.125,14.6564,72999,14.7714,1.37E+12,352688952,14.9416,AAPL,Equity
7/10/2013,15.0261,15.1714,14.9375,60572,14.9857,1.37E+12,281403276,15.0655,AAPL,Equity
7/11/2013,15.2603,15.2946,15.0418,65427,15.1054,1.37E+12,326475856,15.2029,AAPL,Equity
7/12/2013,15.2325,15.3496,15.1218,56933,15.2732,1.37E+12,279620852,15.2301,AAPL,Equity
7/15/2013,15.2657,15.4093,15.1714,42802,15.1789,1.37E+12,242172420,15.3072,AAPL,Equity
7/16/2013,15.3641,15.3825,15.1489,47563,15.2329,1.37E+12,216537468,15.2908,AAPL,Equity
7/17/2013,15.3682,15.4364,15.2936,40352,15.3464,1.37E+12,199056256,15.3662,AAPL,Equity
7/18/2013,15.4199,15.5311,15.3789,41705,15.4779,1.37E+12,219043272,15.4564,AAPL,Equity
7/19/2013,15.1768,15.4993,15.1554,52296,15.4679,1.37E+12,268778860,15.2753,AAPL,Equity
7/22/2013,15.2254,15.3482,15.1953,37680,15.3379,1.37E+12,207990384,15.2598,AAPL,Equity
7/23/2013,14.9639,15.2486,14.9539,82063,15.2143,1.37E+12,369393612,15.2196,AAPL,Equity
7/24/2013,15.7325,15.8782,15.545,126777,15.6761,1.37E+12,592055296,15.7481,AAPL,Equity
7/25/2013,15.6607,15.7643,15.5646,49010,15.7393,1.37E+12,229682544,15.6551,AAPL,Equity
7/26/2013,15.7496,15.7514,15.5121,43183,15.5464,1.37E+12,200275012,15.6792,AAPL,Equity
7/29/2013,15.9925,16.0711,15.7214,53235,15.7429,1.38E+12,248441200,15.9754,AAPL,Equity
7/30/2013,16.19,16.3268,16.0439,67794,16.07,1.38E+12,309422260,16.2064,AAPL,Equity
7/31/2013,16.1618,16.3337,16.0511,61991,16.2496,1.38E+12,322957404,16.1807,AAPL,Equity
8/1/2013,16.3099,16.3143,16.1879,46299,16.2769,1.38E+12,206227448,16.2693,AAPL,Equity
8/2/2013,16.5193,16.5304,16.3093,58160,16.3575,1.38E+12,274781304,16.4291,AAPL,Equity
8/5/2013,16.7661,16.8096,16.5054,64460,16.5961,1.38E+12,318854368,16.6986,AAPL,Equity
8/6/2013,16.6161,16.8532,16.5061,66059,16.715,1.38E+12,334914160,16.6656,AAPL,Equity
8/7/2013,16.6064,16.6786,16.4918,53073,16.5643,1.38E+12,298855872,16.5843,AAPL,Equity
8/8/2013,16.4646,16.575,16.3554,53426,16.5663,1.38E+12,255999352,16.4611,AAPL,Equity
8/9/2013,16.2304,16.445,16.2018,57379,16.38,1.38E+12,267620836,16.2887,AAPL,Equity
8/12/2013,16.6914,16.7375,16.3082,71897,16.3164,1.38E+12,364433160,16.6001,AAPL,Equity
8/13/2013,17.4846,17.6664,16.7161,193751,16.8193,1.38E+12,881939744,17.2335,AAPL,Equity
8/14/2013,17.8036,18.0089,17.6214,158744,17.7814,1.38E+12,756371644,17.8212,AAPL,Equity
8/15/2013,17.7825,17.9428,17.6339,93173,17.7293,1.38E+12,490294028,17.7893,AAPL,Equity
8/16/2013,17.9404,17.9621,17.8164,64264,17.8625,1.38E+12,362303424,17.9017,AAPL,Equity
8/19/2013,18.1336,18.3479,18,99460,18.0121,1.38E+12,510517924,18.224,AAPL,Equity
8/20/2013,17.8954,18.2346,17.8864,76910,18.2039,1.38E+12,358574972,18.0039,AAPL,Equity
8/21/2013,17.9414,18.1125,17.9,70371,17.9854,1.38E+12,335877220,17.998,AAPL,Equity
8/22/2013,17.9629,18.0568,17.7929,51595,18.035,1.38E+12,244206704,17.9371,AAPL,Equity
8/23/2013,17.8936,17.9768,17.8339,49984,17.9739,1.38E+12,222728884,17.8958,AAPL,Equity
8/26/2013,17.9632,18.2214,17.875,64477,17.8839,1.38E+12,330964200,18.0559,AAPL,Equity
8/27/2013,17.4496,17.9468,17.3679,90178,17.7857,1.38E+12,424188436,17.6329,AAPL,Equity
8/28/2013,17.532,17.7071,17.3571,64183,17.3571,1.38E+12,307606712,17.5714,AAPL,Equity
8/29/2013,17.5607,17.7321,17.5404,48562,17.5589,1.38E+12,239654856,17.6482,AAPL,Equity
8/30/2013,17.4006,17.6054,17.375,55300,17.5714,1.38E+12,272403152,17.4433,AAPL,Equity
9/3/2013,17.4493,17.8786,17.4054,68739,17.6107,1.38E+12,332100664,17.5911,AAPL,Equity
9/4/2013,17.8104,17.9371,17.7243,75501,17.8414,1.38E+12,345031512,17.8244,AAPL,Equity
9/5/2013,17.6882,17.8814,17.63,49588,17.8661,1.38E+12,236367516,17.7347,AAPL,Equity
9/6/2013,17.7936,17.835,17.4982,80182,17.8014,1.38E+12,359525012,17.7223,AAPL,Equity
9/9/2013,18.0775,18.14,17.9814,72420,18.0357,1.38E+12,340686332,18.0635,AAPL,Equity
9/10/2013,17.6657,18.1232,17.4821,159067,18.0786,1.38E+12,743195488,17.8434,AAPL,Equity
9/11/2013,16.7039,16.9175,16.6004,189504,16.6789,1.38E+12,898693824,16.7402,AAPL,Equity
9/12/2013,16.8818,16.9786,16.6432,85227,16.7321,1.38E+12,404049884,16.8372,AAPL,Equity
9/13/2013,16.6036,16.851,16.5964,64137,16.7622,1.38E+12,298833752,16.684,AAPL,Equity
9/16/2013,16.0757,16.4861,15.9721,114002,16.4643,1.38E+12,548550660,16.2009,AAPL,Equity
9/17/2013,16.2614,16.4182,15.9821,83157,15.9986,1.38E+12,399379092,16.2711,AAPL,Equity
9/18/2013,16.5957,16.6554,16.4521,91881,16.5421,1.38E+12,456861216,16.5584,AAPL,Equity
9/19/2013,16.8679,16.9939,16.7589,89225,16.8107,1.38E+12,404538848,16.9021,AAPL,Equity
9/20/2013,16.6932,17.0911,16.6429,103859,17.0714,1.38E+12,699301288,16.8393,AAPL,Equity
9/23/2013,17.5229,17.7468,17.2357,163870,17.7179,1.38E+12,762106100,17.4753,AAPL,Equity
9/24/2013,17.4679,17.6954,17.4221,77490,17.6743,1.38E+12,364342972,17.5493,AAPL,Equity
9/25/2013,17.1975,17.4871,17.1939,67277,17.4714,1.38E+12,316956668,17.274,AAPL,Equity
9/26/2013,17.365,17.4486,17.2821,48711,17.3571,1.38E+12,237220732,17.3523,AAPL,Equity
9/27/2013,17.2411,17.3096,17.1686,45261,17.2779,1.38E+12,228038916,17.2339,AAPL,Equity
9/30/2013,17.0268,17.2021,16.9433,50740,17.0446,1.38E+12,260157632,17.06,AAPL,Equity
10/1/2013,17.4271,17.4693,17.085,72631,17.0875,1.38E+12,353882620,17.3137,AAPL,Equity
10/2/2013,17.4843,17.5643,17.2768,57849,17.3439,1.38E+12,289183608,17.4483,AAPL,Equity
10/3/2013,17.2646,17.5839,17.1692,64384,17.5182,1.38E+12,322754012,17.3257,AAPL,Equity
10/4/2013,17.2511,17.3071,17.0929,56504,17.2807,1.38E+12,258869520,17.1976,AAPL,Equity
10/7/2013,17.4196,17.5946,17.3339,67630,17.3771,1.38E+12,312292428,17.491,AAPL,Equity
10/8/2013,17.1764,17.5229,17.1621,64101,17.4979,1.38E+12,290916024,17.3154,AAPL,Equity
10/9/2013,17.3781,17.4211,17.0814,62194,17.3086,1.38E+12,301724864,17.2723,AAPL,Equity
10/10/2013,17.4871,17.585,17.3943,61751,17.5471,1.38E+12,278601960,17.4965,AAPL,Equity
10/11/2013,17.6004,17.6371,17.3271,58102,17.3925,1.38E+12,267739752,17.5052,AAPL,Equity
10/14/2013,17.7157,17.7707,17.4768,55942,17.4939,1.38E+12,261898168,17.6877,AAPL,Equity
10/15/2013,17.81,17.9286,17.6971,68913,17.768,1.38E+12,320074412,17.8331,AAPL,Equity
10/16/2013,17.8969,17.9475,17.8296,54280,17.8854,1.38E+12,251100052,17.8872,AAPL,Equity
10/17/2013,18.0179,18.0279,17.8457,51575,17.8564,1.38E+12,253593340,17.9819,AAPL,Equity
10/18/2013,18.1746,18.1879,18.0611,56737,18.0711,1.38E+12,290542280,18.1439,AAPL,Equity
10/21/2013,18.6201,18.725,18.2686,85994,18.2775,1.38E+12,398107780,18.5835,AAPL,Equity
10/22/2013,18.5667,18.8732,18.1439,117480,18.8002,1.38E+12,534063012,18.558,AAPL,Equity
10/23/2013,18.7486,18.7739,18.5357,64877,18.5357,1.38E+12,305657688,18.6876,AAPL,Equity
10/24/2013,18.9968,19.0168,18.6589,76207,18.75,1.38E+12,384764380,18.9006,AAPL,Equity
10/25/2013,18.7842,19.0439,18.7539,71723,18.9755,1.38E+12,337792532,18.8922,AAPL,Equity
10/28/2013,18.9241,18.9643,18.6861,117494,18.8943,1.38E+12,550440492,18.7924,AAPL,Equity
10/29/2013,18.4528,19.2589,18.3764,139166,19.1525,1.38E+12,635808460,18.7944,AAPL,Equity
10/30/2013,18.7463,18.84,18.465,75794,18.5575,1.38E+12,354162788,18.7027,AAPL,Equity
10/31/2013,18.6679,18.8389,18.6168,55433,18.75,1.38E+12,275695140,18.7142,AAPL,Equity
11/1/2013,18.5725,18.7429,18.4229,61741,18.715,1.38E+12,274889216,18.5718,AAPL,Equity
11/4/2013,18.8125,18.815,18.5289,52457,18.6107,1.38E+12,244628132,18.6869,AAPL,Equity
11/5/2013,18.766,18.8888,18.6786,52351,18.735,1.38E+12,265472284,18.7784,AAPL,Equity
11/6/2013,18.6043,18.745,18.5071,48016,18.7196,1.38E+12,223376608,18.6111,AAPL,Equity
11/7/2013,18.3033,18.6854,18.2993,61051,18.5564,1.38E+12,262620400,18.4841,AAPL,Equity
11/8/2013,18.5914,18.6118,18.3068,57477,18.3779,1.38E+12,279318172,18.5138,AAPL,Equity
11/11/2013,18.5374,18.6311,18.3718,50258,18.5711,1.38E+12,227453212,18.5009,AAPL,Equity
11/12/2013,18.5718,18.7114,18.4643,45258,18.4882,1.38E+12,204458604,18.5966,AAPL,Equity
11/13/2013,18.5941,18.6518,18.4629,41074,18.5,1.38E+12,197219708,18.564,AAPL,Equity
11/14/2013,18.8629,18.9029,18.6382,64418,18.6718,1.38E+12,282420348,18.81,AAPL,Equity
11/15/2013,18.7497,18.8961,18.7318,52812,18.8064,1.38E+12,317919056,18.7812,AAPL,Equity
11/18/2013,18.5225,18.8282,18.5071,50662,18.7496,1.38E+12,244944896,18.6533,AAPL,Equity
11/19/2013,18.5554,18.6921,18.4989,42653,18.5368,1.38E+12,208938828,18.5839,AAPL,Equity
11/20/2013,18.3929,18.5864,18.3689,43414,18.5439,1.38E+12,194183192,18.4803,AAPL,Equity
11/21/2013,18.612,18.6146,18.3454,55355,18.4857,1.39E+12,262027444,18.4876,AAPL,Equity
11/22/2013,18.5643,18.6486,18.5189,44079,18.5543,1.39E+12,223582128,18.5836,AAPL,Equity
11/25/2013,18.705,18.7811,18.6071,48930,18.6079,1.39E+12,229393612,18.7244,AAPL,Equity
11/26/2013,19.05,19.1479,18.7143,79374,18.7186,1.39E+12,401382912,18.9964,AAPL,Equity
11/27/2013,19.4986,19.5,19.1489,78508,19.1539,1.39E+12,363438404,19.3907,AAPL,Equity
11/29/2013,19.8596,19.9404,19.5646,60894,19.6243,1.39E+12,318128860,19.7711,AAPL,Equity
12/2/2013,19.6868,20.1546,19.6721,99576,19.9286,1.39E+12,472543540,19.8729,AAPL,Equity
12/3/2013,20.2258,20.2279,19.9171,89725,19.9393,1.39E+12,450966936,20.0661,AAPL,Equity
12/4/2013,20.1786,20.3282,20.0293,75328,20.1964,1.39E+12,377810664,20.1631,AAPL,Equity
12/5/2013,20.2822,20.5406,20.2289,92650,20.4518,1.39E+12,447581260,20.3862,AAPL,Equity
12/6/2013,20.0007,20.2411,19.9846,72578,20.2068,1.39E+12,344353408,20.1097,AAPL,Equity
12/9/2013,20.2296,20.3421,20.0321,99472,20.0321,1.39E+12,320494132,20.2317,AAPL,Equity
12/10/2013,20.1982,20.2814,20.0429,85928,20.1279,1.39E+12,278270440,20.1736,AAPL,Equity
12/11/2013,20.0486,20.3918,19.9889,110256,20.25,1.39E+12,359718772,20.1643,AAPL,Equity
12/12/2013,20.0193,20.1907,20.0011,84787,20.0765,1.39E+12,262289272,20.0784,AAPL,Equity
12/13/2013,19.8011,20.1029,19.7739,111527,20.1018,1.39E+12,332821132,19.8557,AAPL,Equity
12/16/2013,19.9107,20.0942,19.8218,88308,19.8221,1.39E+12,282593808,19.9784,AAPL,Equity
12/17/2013,19.8211,19.98,19.7634,77483,19.8504,1.39E+12,229790596,19.8602,AAPL,Equity
12/18/2013,19.6704,19.6946,19.2429,195620,19.6321,1.39E+12,565858496,19.4999,AAPL,Equity
12/19/2013,19.445,19.6429,19.4189,104035,19.625,1.39E+12,320947676,19.5061,AAPL,Equity
12/20/2013,19.6079,19.7004,19.4578,106210,19.4796,1.39E+12,436413740,19.6047,AAPL,Equity
12/23/2013,20.3604,20.3829,20.0986,167070,20.2857,1.39E+12,501307324,20.254,AAPL,Equity
12/24/2013,20.2739,20.4243,20.2154,55406,20.3532,1.39E+12,167554940,20.3063,AAPL,Equity
12/26/2013,20.1393,20.3393,20.1206,65293,20.2893,1.39E+12,204000580,20.1916,AAPL,Equity
12/27/2013,20.0032,20.1575,19.9821,75195,20.1364,1.39E+12,225885268,20.031,AAPL,Equity
12/30/2013,19.8043,20.0032,19.7258,84926,19.9093,1.39E+12,253142596,19.808,AAPL,Equity
12/31/2013,20.0364,20.0457,19.7857,74221,19.7918,1.39E+12,223277488,19.9894,AAPL,Equity
1/2/2014,19.7546,19.8939,19.715,89519,19.8457,1.39E+12,235167828,19.7715,AAPL,Equity
1/3/2014,19.3207,19.775,19.3011,148584,19.745,1.39E+12,393215480,19.4749,AAPL,Equity
1/6/2014,19.4261,19.5286,19.0571,131664,19.1946,1.39E+12,413436604,19.3213,AAPL,Equity
1/7/2014,19.2871,19.4986,19.2116,107327,19.44,1.39E+12,317731064,19.3329,AAPL,Equity
1/8/2014,19.4093,19.4843,19.2389,86874,19.2432,1.39E+12,258746656,19.4038,AAPL,Equity
1/9/2014,19.1614,19.5307,19.1196,93562,19.5286,1.39E+12,279620796,19.2943,AAPL,Equity
1/10/2014,19.0336,19.3143,18.9682,113063,19.2796,1.39E+12,305282656,19.0659,AAPL,Equity
1/13/2014,19.1332,19.375,18.9243,130227,18.9254,1.39E+12,379443372,19.1801,AAPL,Equity
1/14/2014,19.5139,19.5261,19.2021,114856,19.2221,1.39E+12,334937484,19.4033,AAPL,Equity
1/15/2014,19.9057,20.0071,19.7021,136942,19.7686,1.39E+12,393890476,19.9105,AAPL,Equity
1/16/2014,19.7946,19.8875,19.7029,78507,19.8179,1.39E+12,229885320,19.8115,AAPL,Equity
1/17/2014,19.3096,19.7168,19.2821,133579,19.6957,1.39E+12,433704348,19.4976,AAPL,Equity
1/21/2014,19.6096,19.6454,19.3007,111405,19.3211,1.39E+12,329022176,19.5221,AAPL,Equity
1/22/2014,19.6968,19.9032,19.5646,117241,19.6755,1.39E+12,380877336,19.764,AAPL,Equity
1/23/2014,19.8636,19.875,19.4574,128538,19.6407,1.39E+12,403913384,19.714,AAPL,Equity
1/24/2014,19.5025,19.8436,19.4554,149602,19.7857,1.39E+12,433537748,19.6392,AAPL,Equity
1/27/2014,19.6607,19.8143,19.4911,225982,19.6454,1.39E+12,576876608,19.3585,AAPL,Equity
1/28/2014,18.0893,18.3929,17.9311,404596,18.17,1.39E+12,1067333176,18.1918,AAPL,Equity
1/29/2014,17.8839,18.1204,17.8079,185157,17.9982,1.39E+12,503771184,17.9307,AAPL,Equity
1/30/2014,17.8494,18.0893,17.7393,159294,17.9479,1.39E+12,679051156,17.8802,AAPL,Equity
1/31/2014,17.8786,17.9118,17.6268,143250,17.685,1.39E+12,465345720,17.7956,AAPL,Equity
2/3/2014,17.9118,18.1332,17.8321,136897,17.9504,1.39E+12,402483088,17.9578,AAPL,Equity
2/4/2014,18.1711,18.195,17.9557,117476,18.0661,1.39E+12,377094172,18.1172,AAPL,Equity
2/5/2014,18.3068,18.4029,18.0804,115413,18.0914,1.39E+12,329288624,18.2867,AAPL,Equity
2/6/2014,18.3039,18.3393,18.1361,95063,18.2164,1.39E+12,257988892,18.2852,AAPL,Equity
2/7/2014,18.56,18.6761,18.4779,126298,18.6207,1.39E+12,374554264,18.5897,AAPL,Equity
2/10/2014,18.8925,18.9996,18.5,119536,18.5236,1.39E+12,345804088,18.8447,AAPL,Equity
2/11/2014,19.1414,19.2054,18.9107,103219,18.9504,1.39E+12,282689008,19.1015,AAPL,Equity
2/12/2014,19.14,19.27,19.0443,96816,19.1768,1.39E+12,308507724,19.1592,AAPL,Equity
2/13/2014,19.4439,19.4589,19.0786,108887,19.095,1.39E+12,307840624,19.3361,AAPL,Equity
2/14/2014,19.4282,19.4993,19.3289,98533,19.3739,1.39E+12,273872144,19.4101,AAPL,Equity
2/18/2014,19.4996,19.6854,19.4861,92096,19.5,1.39E+12,261219896,19.5772,AAPL,Equity
2/19/2014,19.1918,19.5318,19.0839,112833,19.4554,1.39E+12,314217680,19.2707,AAPL,Equity
2/20/2014,18.9696,19.1786,18.8929,112660,19.0354,1.39E+12,306116412,18.9931,AAPL,Equity
2/21/2014,18.7589,19.0918,18.7357,101839,19.0283,1.39E+12,279028988,18.8794,AAPL,Equity
2/24/2014,18.8411,18.9257,18.6579,103510,18.6839,1.39E+12,289452520,18.8036,AAPL,Equity
2/25/2014,18.645,18.913,18.6071,88438,18.9064,1.39E+12,232987048,18.7399,AAPL,Equity
2/26/2014,18.4768,18.75,18.4143,110698,18.7004,1.39E+12,276525144,18.5278,AAPL,Equity
2/27/2014,18.8454,18.885,18.4304,109636,18.4693,1.39E+12,302229284,18.7251,AAPL,Equity
2/28/2014,18.7943,19.0268,18.6471,126428,18.8957,1.39E+12,372298612,18.8373,AAPL,Equity
3/3/2014,18.8486,18.9518,18.6718,93629,18.6936,1.39E+12,238857976,18.8005,AAPL,Equity
3/4/2014,18.9729,19.0229,18.8489,87229,18.9643,1.39E+12,259536480,18.9523,AAPL,Equity
3/5/2014,19.0129,19.0982,18.8975,73456,18.9614,1.39E+12,200261684,19.0029,AAPL,Equity
3/6/2014,18.9554,19.0871,18.8607,62878,19.0282,1.39E+12,185689700,18.9731,AAPL,Equity
3/7/2014,18.9443,18.9993,18.7875,78735,18.9675,1.39E+12,221369764,18.8709,AAPL,Equity
3/10/2014,18.9614,19.0475,18.8693,66267,18.87,1.39E+12,175265720,18.9777,AAPL,Equity
3/11/2014,19.1461,19.2407,19.0211,101996,19.1232,1.39E+12,280795396,19.1671,AAPL,Equity
3/12/2014,19.1646,19.1911,19,72337,19.0896,1.39E+12,200781280,19.111,AAPL,Equity
3/13/2014,18.9518,19.2736,18.8986,92606,19.1943,1.39E+12,257742436,19.0632,AAPL,Equity
3/14/2014,18.7389,18.9604,18.6786,88356,18.8854,1.39E+12,237197968,18.7721,AAPL,Equity
3/17/2014,18.8121,18.9275,18.7804,75023,18.8464,1.40E+12,199544296,18.8593,AAPL,Equity
3/18/2014,18.9786,18.9989,18.7571,69436,18.7821,1.40E+12,209647452,18.9101,AAPL,Equity
3/19/2014,18.9736,19.1514,18.8929,80533,19.0093,1.40E+12,224754628,19.0493,AAPL,Equity
3/20/2014,18.8821,19.0239,18.8339,71898,18.9246,1.40E+12,208398148,18.9042,AAPL,Equity
3/21/2014,19.0311,19.0625,18.7975,92085,18.9975,1.40E+12,374448676,18.9459,AAPL,Equity
3/24/2014,19.2568,19.3036,19.1093,115298,19.2293,1.40E+12,355699484,19.2278,AAPL,Equity
3/25/2014,19.4639,19.4911,19.2711,103338,19.3393,1.40E+12,280995064,19.3828,AAPL,Equity
3/26/2014,19.2779,19.6071,19.245,101857,19.5186,1.40E+12,299768392,19.4493,AAPL,Equity
3/27/2014,19.195,19.3393,19.1114,83993,19.2863,1.40E+12,222030424,19.2054,AAPL,Equity
3/28/2014,19.1736,19.2479,19.0804,72959,19.2257,1.40E+12,200564252,19.1645,AAPL,Equity
3/31/2014,19.1693,19.3146,19.1404,59218,19.2582,1.40E+12,168668752,19.203,AAPL,Equity
4/1/2014,19.3446,19.3525,19.1704,69365,19.2057,1.40E+12,200758740,19.2612,AAPL,Equity
4/2/2014,19.3768,19.41,19.295,63607,19.3707,1.40E+12,180419484,19.3514,AAPL,Equity
4/3/2014,19.2425,19.375,19.2014,60778,19.3354,1.40E+12,162591688,19.2777,AAPL,Equity
4/4/2014,18.9936,19.2857,18.9493,102314,19.2789,1.40E+12,275249940,19.0633,AAPL,Equity
4/7/2014,18.6954,18.9607,18.6389,105626,18.8579,1.40E+12,289850120,18.762,AAPL,Equity
4/8/2014,18.6943,18.79,18.525,94467,18.7568,1.40E+12,243886300,18.6762,AAPL,Equity
4/9/2014,18.94,18.9461,18.6436,81903,18.6657,1.40E+12,206170888,18.8194,AAPL,Equity
4/10/2014,18.6957,19.0086,18.6846,95042,18.9529,1.40E+12,239651272,18.8223,AAPL,Equity
4/11/2014,18.5575,18.6725,18.4693,103858,18.5357,1.40E+12,271900048,18.5676,AAPL,Equity
4/14/2014,18.6314,18.6486,18.4718,79333,18.6393,1.40E+12,205780008,18.5626,AAPL,Equity
4/15/2014,18.4986,18.63,18.2618,101207,18.5811,1.40E+12,266490308,18.4434,AAPL,Equity
4/16/2014,18.5361,18.6104,18.362,83738,18.5018,1.40E+12,214931864,18.4919,AAPL,Equity
4/17/2014,18.7479,18.8486,18.5429,98387,18.5714,1.40E+12,284426884,18.701,AAPL,Equity
4/21/2014,18.9704,19.005,18.7129,69011,18.7621,1.40E+12,182674800,18.9036,AAPL,Equity
4/22/2014,18.9893,18.9938,18.8036,71100,18.8682,1.40E+12,202657812,18.9256,AAPL,Equity
4/23/2014,18.7411,18.9689,18.7304,143542,18.895,1.40E+12,394041312,19.2887,AAPL,Equity
4/24/2014,20.2775,20.3571,20.0261,289789,20.2932,1.40E+12,759865764,20.2277,AAPL,Equity
4/25/2014,20.4264,20.4282,20.1414,149349,20.1618,1.40E+12,390274556,20.3017,AAPL,Equity
4/28/2014,21.2175,21.2768,20.4482,245376,20.4571,1.40E+12,669485264,20.9671,AAPL,Equity
4/29/2014,21.1546,21.285,21.0539,125492,21.205,1.40E+12,337378692,21.175,AAPL,Equity
4/30/2014,21.0746,21.4082,21.0643,141619,21.1657,1.40E+12,456883532,21.2177,AAPL,Equity
5/1/2014,21.1243,21.2429,20.9414,100005,21.1429,1.40E+12,244209672,21.1177,AAPL,Equity
5/2/2014,21.1636,21.2214,21.0611,79953,21.155,1.40E+12,191514288,21.1498,AAPL,Equity
5/5/2014,21.4629,21.4643,21.0714,109777,21.0764,1.40E+12,287061684,21.3304,AAPL,Equity
5/6/2014,21.2289,21.5861,21.2289,120067,21.4929,1.40E+12,374565408,21.4045,AAPL,Equity
5/7/2014,21.1546,21.3318,20.9904,102095,21.2589,1.40E+12,282863952,21.1341,AAPL,Equity
5/8/2014,20.9996,21.2289,20.9429,87910,21.0089,1.40E+12,230297452,21.082,AAPL,Equity
5/9/2014,20.9122,20.9375,20.7261,99525,20.8764,1.40E+12,291597992,20.8181,AAPL,Equity
5/12/2014,21.1725,21.2021,20.9786,75654,20.9818,1.40E+12,213298652,21.1128,AAPL,Equity
5/13/2014,21.2057,21.2336,21.0964,63046,21.1429,1.40E+12,159738376,21.1777,AAPL,Equity
5/14/2014,21.2096,21.3357,21.1336,64932,21.1582,1.40E+12,166403384,21.2386,AAPL,Equity
5/15/2014,21.0293,21.3071,21.0014,88616,21.2393,1.40E+12,230846924,21.115,AAPL,Equity
5/16/2014,21.3396,21.3404,20.9071,93422,21.0225,1.40E+12,276367224,21.1148,AAPL,Equity
5/19/2014,21.5925,21.6904,21.3332,119368,21.3518,1.40E+12,317756096,21.5893,AAPL,Equity
5/20/2014,21.5968,21.6571,21.4546,82980,21.5896,1.40E+12,233435944,21.574,AAPL,Equity
5/21/2014,21.6539,21.6679,21.5021,71969,21.5654,1.40E+12,196999656,21.5976,AAPL,Equity
5/22/2014,21.6882,21.7804,21.575,71666,21.6643,1.40E+12,200875612,21.675,AAPL,Equity
5/23/2014,21.9332,21.9546,21.6596,85695,21.6875,1.40E+12,232209936,21.7972,AAPL,Equity
5/27/2014,22.3439,22.3521,21.9868,126359,21.9957,1.40E+12,348865496,22.2147,AAPL,Equity
5/28/2014,22.2861,22.4939,22.2779,116787,22.3579,1.40E+12,315687540,22.3771,AAPL,Equity
5/29/2014,22.6921,22.7454,22.4204,136521,22.4232,1.40E+12,376474532,22.5636,AAPL,Equity
5/30/2014,22.6071,23.0061,22.4607,201156,22.785,1.40E+12,549516548,22.74,AAPL,Equity
6/2/2014,22.4518,22.6725,22.2321,151350,22.6414,1.40E+12,369311824,22.4353,AAPL,Equity
6/3/2014,22.7693,22.8121,22.4375,112247,22.445,1.40E+12,292926480,22.694,AAPL,Equity
6/4/2014,23.0293,23.1389,22.7182,123332,22.7657,1.40E+12,335482084,22.9836,AAPL,Equity
6/5/2014,23.1196,23.1918,22.9504,114812,23.0786,1.40E+12,303804564,23.0699,AAPL,Equity
6/6/2014,23.0561,23.2593,23.0168,135530,23.2107,1.40E+12,350483644,23.1311,AAPL,Equity
6/9/2014,23.425,23.47,22.9375,454111,23.175,1.40E+12,300858088,23.2683,AAPL,Equity
6/10/2014,23.5625,23.7625,23.3925,344762,23.6825,1.40E+12,251103668,23.5601,AAPL,Equity
6/11/2014,23.465,23.69,23.3675,233662,23.5325,1.40E+12,182524956,23.5336,AAPL,Equity
6/12/2014,23.0725,23.53,22.975,265667,23.51,1.40E+12,218995164,23.1751,AAPL,Equity
6/13/2014,22.82,23.11,22.72,284018,23.05,1.40E+12,217871120,22.8911,AAPL,Equity
6/16/2014,23.05,23.1875,22.8625,190980,22.8775,1.40E+12,142245080,23.0255,AAPL,Equity
6/17/2014,23.02,23.175,22.95,164360,23.0775,1.40E+12,118905388,23.0513,AAPL,Equity
6/18/2014,23.045,23.0725,22.8375,179630,23.0675,1.40E+12,134056292,22.9624,AAPL,Equity
6/19/2014,22.965,23.075,22.8425,184269,23.0725,1.40E+12,142110744,22.9568,AAPL,Equity
